	logFC	logCPM	PValue	FDR	de
ENSMUSG00000071647	0.0752894605353882	4.95834933753971	0.653333151782661	0.758001084299484	FALSE
ENSMUSG00000071646	-0.378867649709039	7.6545037859432	0.00172745728016964	0.00706093666021139	TRUE
ENSMUSG00000071645	-0.219298488037931	5.87254036898685	0.0718398867797427	0.145569325449212	FALSE
ENSMUSG00000071644	-0.265259346379844	8.03703032193047	0.027143503658934	0.0675661267016552	FALSE
ENSMUSG00000069833	0.023245159439949	10.1700225457619	0.846710847973216	0.90220380279656	FALSE
ENSMUSG00000024654	-0.177904302771009	4.71723249941694	0.16584373975575	0.275164407821798	FALSE
ENSMUSG00000067608	-0.59835990261209	6.90160237840811	9.03535970016265e-06	7.486596595949e-05	TRUE
ENSMUSG00000024660	0.0233133476581735	7.08014953696328	0.841020158531211	0.898439730785519	FALSE
ENSMUSG00000024661	-0.0704725047431936	6.6878807212805	0.712384120720226	0.804763839359794	FALSE
ENSMUSG00000037418	0.839708962633874	0.18554672703578	0.0529960083377832	0.114903424083773	FALSE
ENSMUSG00000024663	0.00770265328714343	1.20667706118734	0.802370587435639	0.872277212169883	FALSE
ENSMUSG00000024664	0.983115912363857	1.82475954338228	8.27798924125961e-05	0.000527717012512411	TRUE
ENSMUSG00000024665	-0.0864042299530665	5.60796579918706	0.465650480107213	0.595800157931722	FALSE
ENSMUSG00000010663	0.126812475842351	6.7131905767293	0.258854106485263	0.385030068741289	FALSE
ENSMUSG00000024742	-0.40759856741495	6.86346805905397	0.00211663013467879	0.00837266478267125	TRUE
ENSMUSG00000036372	-0.14151509525915	5.86709352180619	0.356377635296298	0.490720251949539	FALSE
ENSMUSG00000036098	3.81393524399261	5.33659816267217	3.11250819503102e-75	1.85911467753636e-72	TRUE
ENSMUSG00000035735	1.81655754144615	0.958650164094417	3.2130814534086e-08	4.48135157430734e-07	TRUE
ENSMUSG00000024743	0.818437676057568	2.23685825157455	0.000126248890564725	0.000760371441726517	TRUE
ENSMUSG00000035179	0.427096848659204	-0.0529021902856903	0.268859056889019	0.396682413223196	FALSE
ENSMUSG00000024668	-0.239051024862835	4.83663392223927	0.0542972057952957	0.117000832652334	FALSE
ENSMUSG00000034820	0.0220780061622543	6.17683009503401	0.838997735310371	0.897235008115152	FALSE
ENSMUSG00000024667	0.0474284405360478	3.32818892540762	0.756694903052314	0.838141947765273	FALSE
ENSMUSG00000024666	0.0629621093857321	4.03536938713016	0.76617446020249	0.845162059353199	FALSE
ENSMUSG00000034445	-0.0920798424137256	2.97603327777345	0.529630330271789	0.653675453892179	FALSE
ENSMUSG00000034371	-0.225585505333875	4.03442278695593	0.163941724620262	0.272733278376502	FALSE
ENSMUSG00000024740	-0.290203147569196	10.1812192905673	0.0205903695059957	0.0543250424953657	FALSE
ENSMUSG00000043789	0.611178382762627	0.0912337676346383	0.261950909357728	0.388416793605662	FALSE
ENSMUSG00000024738	-3.96167711438957	1.58542529736736	5.74309530589189e-21	2.94397922807249e-19	TRUE
ENSMUSG00000048832	-0.48287848077602	3.30295289316934	0.0176477890676252	0.0477160649893792	TRUE
ENSMUSG00000024670	1.42156958793403	-0.260599133657573	0.00144753337582904	0.00609632541911077	TRUE
ENSMUSG00000024736	0.0495808573537052	4.39005531416844	0.853177693626875	0.906731751909369	FALSE
ENSMUSG00000034659	-0.573943837563271	4.25045596904159	0.000176094434149564	0.00101136510716836	TRUE
ENSMUSG00000024735	-0.31738025414604	7.4655334983898	0.0177300088008027	0.0479006609450201	TRUE
ENSMUSG00000034117	-0.261566490900975	0.736290789942089	0.307482741568643	0.439517001734473	FALSE
ENSMUSG00000024732	-0.121502781076593	4.96192109287444	0.400437328214347	0.53420159399968	FALSE
ENSMUSG00000024731	-0.954756179997036	1.377041886841	0.00351123527310021	0.0127376155748219	TRUE
ENSMUSG00000099398	0.986772960915774	3.70787172341439	2.94844900545323e-08	4.1587055890058e-07	TRUE
ENSMUSG00000024672	0.62744344691626	2.52019479784624	0.0366507959410731	0.0859669855964594	FALSE
ENSMUSG00000024683	-0.328775046450705	4.78049135543873	0.0171363215884067	0.0466175813824815	TRUE
ENSMUSG00000041488	-0.78623135177112	6.11861880893805	1.42059981771226e-09	2.40643653461542e-08	TRUE
ENSMUSG00000046139	0.034411871836401	5.71131263433464	0.775520688043587	0.852464651331637	FALSE
ENSMUSG00000024687	0.119334795262802	5.66438433010046	0.335032471884996	0.468851071285329	FALSE
ENSMUSG00000046805	-0.939460110513111	0.369669279087928	0.0147162616187874	0.0411755605130146	TRUE
ENSMUSG00000039982	-0.156844257891856	1.72756204960141	0.602248815649531	0.716337162718031	FALSE
ENSMUSG00000024691	-0.305632959438112	5.67281068010272	0.0897571935106594	0.172411119190358	FALSE
ENSMUSG00000079415	0.211018461441531	0.271916876977348	0.570673728543227	0.689102195897587	FALSE
ENSMUSG00000024695	0.0741607453531372	7.19382806713665	0.538900742303812	0.661728494616533	FALSE
ENSMUSG00000050865	0.0557423488733558	1.0810187956086	0.889802790669269	0.930651750149556	FALSE
ENSMUSG00000047207	0.456375259361463	1.63900652850597	0.0789244508807692	0.156270114792454	FALSE
ENSMUSG00000024642	0.188877452879199	7.81694872036551	0.111556550585813	0.203581813489359	FALSE
ENSMUSG00000024640	-0.554696728492294	8.84147033638019	5.96858174184961e-06	5.21273845960139e-05	TRUE
ENSMUSG00000041491	0.0459264733305053	5.33931702588358	0.658894545017618	0.762072172036709	FALSE
ENSMUSG00000024639	0.547740760497678	5.02328895353552	0.000102445400649954	0.000637118566830724	TRUE
ENSMUSG00000024697	0.851024563139288	0.6120287812201	0.0148011380795571	0.041354084794988	TRUE
ENSMUSG00000046230	0.202996561791057	7.09342909407608	0.103104961725317	0.191154651036762	FALSE
ENSMUSG00000039126	0.340525993998677	5.7664038724982	0.00369434074572688	0.0133139698753399	TRUE
ENSMUSG00000038843	0.105586444616337	5.20205970865063	0.421275430454969	0.554665288205353	FALSE
ENSMUSG00000024712	-0.403309629284016	4.6878035940387	0.00257597820294082	0.00985211262583547	TRUE
ENSMUSG00000024713	0.576106039307809	0.903879346546194	0.0869078577611201	0.168231668299601	FALSE
ENSMUSG00000024725	-0.652220574196227	6.67107510788	1.63043188914938e-08	2.39560142172558e-07	TRUE
ENSMUSG00000037847	-0.459447832973969	3.69711966075964	0.00383815124786002	0.0137528747634588	TRUE
ENSMUSG00000024726	-0.0431676925090607	4.06501103367144	0.933160910826976	0.961218009517957	FALSE
ENSMUSG00000047044	-0.553112999121371	5.59085501796246	5.3565769124178e-05	0.000360728694229391	TRUE
ENSMUSG00000024727	-0.492861763619618	1.55292670797872	0.105364114450391	0.194320338880315	FALSE
ENSMUSG00000024659	-0.277413985739173	2.36552046394831	0.160716216794218	0.268832264254105	FALSE
ENSMUSG00000024749	0.342318471558569	0.616904377284226	0.232418995191075	0.355842210624651	FALSE
ENSMUSG00000024750	0.0201374077652178	6.15514323220302	0.840245481235753	0.898031151487224	FALSE
ENSMUSG00000035171	-0.241588630492854	5.13951664643342	0.0865783491157299	0.16771197971685	FALSE
ENSMUSG00000047368	0.131807240114735	5.07953286056442	0.280970472219153	0.410198974213254	FALSE
ENSMUSG00000024754	0.593894607796754	6.98829279125534	1.26852688576677e-06	1.29955423987053e-05	TRUE
ENSMUSG00000052387	1.16706895644431	2.9223573289289	6.84611048259809e-05	0.000446590056077552	TRUE
ENSMUSG00000033863	0.000417168110778652	7.66760178220034	0.991513117700776	1	FALSE
ENSMUSG00000024943	0.135942800066238	7.62829885072683	0.279060170999111	0.407973675554516	FALSE
ENSMUSG00000044424	-0.498575007835805	6.39222588106179	0.000114611262507199	0.000698549034748844	TRUE
ENSMUSG00000051255	-0.207971261883652	6.2234949026593	0.17077530170186	0.281650837560366	FALSE
ENSMUSG00000074925	0.256500712342664	4.63884517286549	0.043180374855568	0.0975838114436246	FALSE
ENSMUSG00000054178	-0.0293489026651816	4.17701460925557	0.819426870301356	0.883617452448982	FALSE
ENSMUSG00000024897	-0.175894944779926	1.93098076692573	0.568717897305478	0.687526088805232	FALSE
ENSMUSG00000071604	-1.4229971717702	3.88481727573527	7.18848786255772e-17	2.61950785824451e-15	TRUE
ENSMUSG00000024812	0.219284712689243	8.21721200327268	0.073738742825314	0.148124411307818	FALSE
ENSMUSG00000059363	0.157442259179689	2.5399867460315	0.501857455178018	0.628488397377904	FALSE
ENSMUSG00000024867	-1.03592543038548	3.85704568009091	3.61769470426246e-08	4.98032664798399e-07	TRUE
ENSMUSG00000074922	-0.910685498625396	1.20196116701395	0.00229253042486239	0.00893976241179663	TRUE
ENSMUSG00000058927	-0.562472368721989	3.0299261699097	0.00173299871621999	0.00707937447619098	TRUE
ENSMUSG00000024878	-0.11970227331691	5.02222475583983	0.434966861045668	0.566920183581847	FALSE
ENSMUSG00000032702	0.406671788463984	4.79028016714709	0.00275650980673016	0.0104064115759437	TRUE
ENSMUSG00000024837	0.52108735672511	3.77169569279315	0.00116314738056807	0.00508086445603947	TRUE
ENSMUSG00000042372	-0.199145456866581	1.28890882887286	0.732359052185416	0.81986654631314	FALSE
ENSMUSG00000024921	-0.0947596777668504	2.85652011650359	0.759246477880745	0.839817078351503	FALSE
ENSMUSG00000024924	0.159891794193018	5.58760612266418	0.195065489403027	0.31225934437413	FALSE
ENSMUSG00000041360	0.0984698209979941	7.54953468229522	0.419284518609174	0.552848710687479	FALSE
ENSMUSG00000040929	0.745753880342091	4.37858629583743	7.52236129502124e-05	0.000484719509713892	TRUE
ENSMUSG00000052942	-1.12914818926883	3.7578130311763	9.24663863178345e-09	1.40364996158498e-07	TRUE
ENSMUSG00000024935	-0.662878380039975	4.75224891987143	5.69397328089994e-07	6.22305528504402e-06	TRUE
ENSMUSG00000040105	0.198628001619212	2.41612354820125	0.279581351194854	0.408561706490257	FALSE
ENSMUSG00000024780	-0.0854713754783095	6.71498850145853	0.47241287782309	0.60210607848464	FALSE
ENSMUSG00000024782	0.239402684846731	5.44019318170872	0.0568108159810798	0.121058940584469	FALSE
ENSMUSG00000024785	-0.0282892818532186	5.98573562900572	0.78328879396986	0.858736050718852	FALSE
ENSMUSG00000024789	0.313899374022783	4.46977833781742	0.0405328872157609	0.0930238564266827	FALSE
ENSMUSG00000016495	-0.283341403514304	3.10587066625715	0.239847505908628	0.364372999687353	FALSE
ENSMUSG00000038658	0.329441910593102	6.86429877799135	0.00362886875616501	0.0131020759453863	TRUE
ENSMUSG00000046324	1.20212521140875	7.74210484014078	4.22219296043178e-24	2.72321534696769e-22	TRUE
ENSMUSG00000024806	0.153541384644693	1.44823825698687	0.628093543536137	0.736825087272331	FALSE
ENSMUSG00000046138	0.497417448987464	6.70188826151168	6.83983035984743e-05	0.00044651364003308	TRUE
ENSMUSG00000074909	0.132083532399175	5.19418422956021	0.317379196018635	0.449964437038598	FALSE
ENSMUSG00000024817	0.497194711699932	5.90325050750136	1.1452684173869e-05	9.30437464107699e-05	TRUE
ENSMUSG00000024827	-0.0341458187050731	7.68577662684875	0.774858684063557	0.85187328758524	FALSE
ENSMUSG00000024868	-1.646053793625	0.835228506592261	2.36711322369449e-05	0.000175302402057467	TRUE
ENSMUSG00000053536	-0.575987442457292	6.27159432885165	3.12034964931691e-05	0.000223960599425061	TRUE
ENSMUSG00000024887	-0.996269061190865	-0.0794868636361165	0.0982070812537755	0.18431268883393	FALSE
ENSMUSG00000040451	0.127643010839926	6.46702533133877	0.389077892686158	0.523111380869293	FALSE
ENSMUSG00000062456	-0.085341871574634	6.11267751095522	0.659178955423304	0.762317164328792	FALSE
ENSMUSG00000024896	-0.00721700548989758	5.31709079558224	0.983965514226525	0.996515310479242	FALSE
ENSMUSG00000024899	0.588155925530499	1.8729604261468	0.0303592886407896	0.0739678690988051	FALSE
ENSMUSG00000013662	0.342209517903963	6.8715774190442	0.0114196695068143	0.0336385079304065	TRUE
ENSMUSG00000013663	0.522173035264468	7.90339928916472	5.15364771784847e-05	0.000348971354081658	TRUE
ENSMUSG00000071573	0.0861413531195613	1.03197526798042	0.821623135552818	0.884950418509679	FALSE
ENSMUSG00000024766	0.0990550682425494	3.76571173860266	0.487564967019379	0.615810197380917	FALSE
ENSMUSG00000087303	-0.0888764173547227	2.2465099747708	0.735767692895791	0.822495949939313	FALSE
ENSMUSG00000024776	1.26513419826688	2.12510786942813	2.69253104573238e-07	3.16695132759173e-06	TRUE
ENSMUSG00000024781	0.911282166579349	2.81576028537387	8.32212948274417e-07	8.77432193660318e-06	TRUE
ENSMUSG00000033610	-0.169584982476979	4.99896008045051	0.252975316170938	0.378663640614114	FALSE
ENSMUSG00000024795	0.192265048274025	8.10832322708191	0.153647231371199	0.260123201190461	FALSE
ENSMUSG00000024800	-0.0118988043370695	4.83699239714788	0.982762852655279	0.995957219664961	FALSE
ENSMUSG00000024805	0.255751756845679	3.58271100151627	0.12143297682708	0.217557047375864	FALSE
ENSMUSG00000041180	0.917571019123106	2.83543074347627	2.278487071503e-05	0.000169657752782158	TRUE
ENSMUSG00000024811	0.0240970224064217	9.42592773025287	0.848771504478647	0.903628559247338	FALSE
ENSMUSG00000040565	0.0896227703416994	8.10271473126782	0.45356067409941	0.584523127652692	FALSE
ENSMUSG00000039652	0.921172681556263	2.96633015585962	0.00029910607932671	0.00160199583539584	TRUE
ENSMUSG00000023307	0.118595741400049	6.52570542182127	0.441687965334851	0.573201328903286	FALSE
ENSMUSG00000056999	-0.0259186022193578	7.79124050859879	0.840410075916098	0.89813719353834	FALSE
ENSMUSG00000012443	-0.0317802898271441	8.05647231504456	0.797328267601312	0.869340931770383	FALSE
ENSMUSG00000024986	0.088772174534876	2.37709916558194	0.646755700730548	0.752212141604831	FALSE
ENSMUSG00000053799	0.394968304003143	4.5486639993512	0.00254459851589661	0.00974838104054311	TRUE
ENSMUSG00000062432	4.02934302356063	1.03990984548534	2.30714107453491e-20	1.12795388192031e-18	TRUE
ENSMUSG00000024987	8.9421873684688	3.53744005494956	1.16904358525046e-125	3.21206415483415e-122	TRUE
ENSMUSG00000048612	-0.80625492828	7.92043836744922	9.88442492466176e-12	2.16574528891552e-10	TRUE
ENSMUSG00000024989	0.016044582795389	7.68350367193699	0.892135865026494	0.932311160332723	FALSE
ENSMUSG00000054237	-0.126384276795432	3.94298326496872	0.507224046445924	0.633845002096059	FALSE
ENSMUSG00000067242	0.47887461449754	1.74553016691905	0.0485034577551733	0.107111477678922	FALSE
ENSMUSG00000044026	-0.648967614751667	5.98704602758606	1.53813938445439e-08	2.26241529589233e-07	TRUE
ENSMUSG00000024998	0.299765590672988	6.86963336728424	0.0133134208213472	0.0379775280821568	TRUE
ENSMUSG00000024999	0.0363347877245519	6.59598462835659	0.748667149367093	0.832471816916643	FALSE
ENSMUSG00000048720	0.0868374611663649	3.64799079343496	0.588823420657993	0.70564393098449	FALSE
ENSMUSG00000025001	0.0863264522015458	9.35709049891764	0.527400046768788	0.651742542278457	FALSE
ENSMUSG00000092008	1.01255114100732	0.246570706991021	0.0169509846351872	0.0462140557487996	TRUE
ENSMUSG00000060613	-4.45285731369613	0.185486406060442	1.24987615194051e-10	2.38815001048105e-09	TRUE
ENSMUSG00000055044	-0.0457382426713137	5.36414474416128	0.730756817535977	0.819008534810242	FALSE
ENSMUSG00000025006	-0.231859487750759	3.61629710122324	0.202299819722878	0.320886147483305	FALSE
ENSMUSG00000025007	-0.705657070568442	7.5957159495285	2.07688662710573e-09	3.43348597872184e-08	TRUE
ENSMUSG00000025008	0.0879567906266499	3.63871634923087	0.597387396206607	0.712157935533353	FALSE
ENSMUSG00000025010	-0.0459261277828057	3.55044640877276	0.781206898348455	0.857069187790375	FALSE
ENSMUSG00000049164	0.504629497134981	7.37294399576309	0.00101644500185914	0.00452199528353007	TRUE
ENSMUSG00000061132	-0.440690646990271	1.21775732558487	0.256490711429032	0.382384090462511	FALSE
ENSMUSG00000025016	0.0525560330402482	7.44677196342178	0.708185548214973	0.801215726316557	FALSE
ENSMUSG00000025019	0.840127059186696	6.1104077218013	7.63414685274561e-09	1.1718202174639e-07	TRUE
ENSMUSG00000090673	0.568138323844227	6.11614085124477	0.000118702909601729	0.000719338584961869	TRUE
ENSMUSG00000074873	0.422933683540646	3.8107239770678	0.0370095468024779	0.0866752734354657	FALSE
ENSMUSG00000025020	-0.0413141199162785	1.43896444804023	1	1	FALSE
ENSMUSG00000025154	-0.0566655661473152	6.81186779584967	0.605387721313979	0.718930305950552	FALSE
ENSMUSG00000047604	-0.0926094289847611	2.05406449124542	0.730275401943314	0.819008534810242	FALSE
ENSMUSG00000035049	-0.206051212391709	6.89822973245777	0.113842771055751	0.206829178442972	FALSE
ENSMUSG00000011752	-0.671752673363348	5.96317515441676	1.94690134132465e-06	1.91141662944188e-05	TRUE
ENSMUSG00000034321	-0.0982636553025601	5.34732846530653	0.416262842482037	0.550131691199444	FALSE
ENSMUSG00000025157	-0.379999665151742	4.39804426893994	0.00447001706844792	0.0155544818861037	TRUE
ENSMUSG00000025159	-0.0423357012511722	7.17982806440358	0.742966694611365	0.828345759663279	FALSE
ENSMUSG00000025171	-0.289167913689307	3.27525624642686	0.175882078285737	0.288028131063232	FALSE
ENSMUSG00000025176	0.568786703454607	1.01031870635763	0.0776468355512532	0.154238320821735	FALSE
ENSMUSG00000049670	-0.154210937068692	3.0233005265978	0.362806763896927	0.497230578852353	FALSE
ENSMUSG00000025178	-0.0883514417046785	6.07343744671581	0.47536137129013	0.60467727025776	FALSE
ENSMUSG00000018821	-0.35912283529244	5.95393389343647	0.00841122172169696	0.0262085198486443	TRUE
ENSMUSG00000044345	-0.0865256621650155	4.77474222908655	0.494096234981131	0.621545103577583	FALSE
ENSMUSG00000018820	0.0992432313120326	5.89324508499333	0.46181447703796	0.592326326724628	FALSE
ENSMUSG00000018822	1.06819634950734	1.17500738426168	0.0127580588804081	0.03662144022128	TRUE
ENSMUSG00000042401	0.1295180518671	3.60931143321692	0.521668489206692	0.646754056919189	FALSE
ENSMUSG00000025184	0.146197715384907	5.14275949633034	0.229226537003372	0.352346706957778	FALSE
ENSMUSG00000025185	0.712796461143312	2.19668221850092	0.00318039587957134	0.0117011994090924	TRUE
ENSMUSG00000025188	-0.147066440004731	4.20888805112179	0.265706465938472	0.392925234560036	FALSE
ENSMUSG00000025189	0.361804971187097	2.50084995879361	0.103209612482651	0.19122423301994	FALSE
ENSMUSG00000025190	-0.51337434352232	7.7445826217789	7.8396667142433e-05	0.000502807382447593	TRUE
ENSMUSG00000040414	-0.210295061638548	4.48068587246421	0.121730388331433	0.217981428489385	FALSE
ENSMUSG00000025192	0.139491979579902	3.79877629876438	0.474595753003274	0.604225659060659	FALSE
ENSMUSG00000040018	-0.336253110873963	5.64391149477422	0.00781134424530696	0.0246829112534981	TRUE
ENSMUSG00000025193	0.214770323850813	1.45428830722371	0.48664127783395	0.614869665674864	FALSE
ENSMUSG00000025194	0.600025992380034	1.15838754939847	0.0505179318346197	0.110600055385499	FALSE
ENSMUSG00000025195	-0.0196408497652836	5.12265292283989	0.856375055152253	0.908898453254114	FALSE
ENSMUSG00000025196	0.321391903305925	2.33815693309336	0.159301998860372	0.267088706078367	FALSE
ENSMUSG00000025198	0.225991296547107	5.10364987465027	0.0670771821522088	0.13808111162039	FALSE
ENSMUSG00000025199	0.0779080757269878	6.68652932729821	0.492031426981437	0.619855822454927	FALSE
ENSMUSG00000025200	0.0839612715719741	5.09709516071845	0.492184274913638	0.619910000212416	FALSE
ENSMUSG00000057506	-0.192106421987713	2.6866875846639	0.309845890659698	0.441975168298508	FALSE
ENSMUSG00000037578	-0.0846342990753179	3.90340128652284	0.618548563845762	0.729014766114107	FALSE
ENSMUSG00000025202	-0.0268212145510708	2.80460654895883	0.80587999736656	0.87456982414265	FALSE
ENSMUSG00000025203	0.065712244474993	10.2739720278961	0.584980557335523	0.702426614515813	FALSE
ENSMUSG00000050195	-0.0810500857529171	1.40126672665286	0.729825221963075	0.818743989819429	FALSE
ENSMUSG00000037071	0.330249970653335	7.87808188198712	0.00503926690281976	0.0171700021604508	TRUE
ENSMUSG00000051984	0.71418312523402	2.32611354225889	0.00520428243038613	0.0176168232097218	TRUE
ENSMUSG00000025204	-0.143922965467784	6.54019712678316	0.29609835540808	0.426394046813019	FALSE
ENSMUSG00000036450	0.354579668807645	6.04241168295642	0.0108492649176675	0.0322575186212619	TRUE
ENSMUSG00000036097	-0.388291259826036	7.39314491541933	0.00102816151472971	0.00456820274558758	TRUE
ENSMUSG00000025207	1.33587275064404	4.49908628748875	9.0484750396029e-15	2.66755257712585e-13	TRUE
ENSMUSG00000025208	-0.369297297299838	5.03886768406355	0.00289904821105461	0.0108668824893501	TRUE
ENSMUSG00000025209	-0.0456868068293579	5.63879017742232	0.66087737808335	0.763747147835112	FALSE
ENSMUSG00000035342	-0.242824341352406	4.33276922888834	0.0975402969184677	0.183334640096342	FALSE
ENSMUSG00000074818	-0.312572577885578	2.36938789380557	0.139441937260744	0.241357355939033	FALSE
ENSMUSG00000025212	-0.0211125093754102	3.38542365592167	0.972830306585911	0.988344004798644	FALSE
ENSMUSG00000025213	0.257044306703507	0.206839091849955	0.565022920533243	0.684309920620244	FALSE
ENSMUSG00000025215	-1.91818686147168	0.230221096843562	8.36285978765541e-05	0.000532633137518822	TRUE
ENSMUSG00000025217	-0.247974546421537	5.63247711648768	0.0320594876016032	0.0772825479331154	FALSE
ENSMUSG00000025218	-0.253469938569954	4.30578844214467	0.0789093658997761	0.156270114792454	FALSE
ENSMUSG00000041035	-0.367668026942145	3.65609928798799	0.0327095955108466	0.0786014383641788	FALSE
ENSMUSG00000040913	0.353402632290769	1.91811186099995	0.210536331629498	0.331008025168923	FALSE
ENSMUSG00000056209	-0.398980647448617	5.07530134073137	0.00223071398091498	0.00874837244356551	TRUE
ENSMUSG00000025220	-0.25281802043434	8.18933843672225	0.0315134650268613	0.0762204194610952	FALSE
ENSMUSG00000025221	0.361948909849826	1.93863631820996	0.147994868854462	0.252691214059482	FALSE
ENSMUSG00000039901	0.575480176301681	5.63191662223483	7.19682053487805e-05	0.000466367549566767	TRUE
ENSMUSG00000074811	0.0184430673603004	3.68445260765433	0.986140756458611	0.998128763886274	FALSE
ENSMUSG00000025223	-0.438690247696026	7.04167270464316	0.000609559755811413	0.00295279687071128	TRUE
ENSMUSG00000055491	0.179194236524853	7.64048912018361	0.307183416002489	0.439226245737115	FALSE
ENSMUSG00000015176	-0.375555232092452	7.82312605677288	0.0033165654735121	0.012137180733913	TRUE
ENSMUSG00000025224	0.379203251724501	6.32009940357415	0.00201227784739113	0.00801527198244691	TRUE
ENSMUSG00000025225	-0.361949917355187	3.66470293189689	0.0215516704002276	0.0563419311052954	FALSE
ENSMUSG00000037126	0.15414294313173	1.02645854103888	0.769394886226298	0.848038105501996	FALSE
ENSMUSG00000025226	-0.399942519678503	2.02844048726833	0.103273851409274	0.191287066288339	FALSE
ENSMUSG00000036748	-0.583514002632651	5.64092949429696	3.60101782841885e-06	3.31351526636424e-05	TRUE
ENSMUSG00000025227	-0.332382733914932	4.08275124526408	0.0586431533330103	0.124097295207778	FALSE
ENSMUSG00000025228	-0.373739314107441	6.10417080535503	0.00169401209127626	0.0069531933402908	TRUE
ENSMUSG00000025231	0.205010366100872	4.46394141885483	0.336600572030213	0.470658387638785	FALSE
ENSMUSG00000025034	-0.227940844291374	6.30038146124362	0.0556415900985961	0.119103173071753	FALSE
ENSMUSG00000025035	-0.558026107672679	4.26608593762546	6.64598847485986e-05	0.000434981370498451	TRUE
ENSMUSG00000025036	-0.426069020882895	5.39164928336581	0.000308071222740691	0.00164232924253458	TRUE
ENSMUSG00000047731	-0.44556422179304	5.63869317619546	0.00188434835552383	0.00760272084159894	TRUE
ENSMUSG00000062376	-0.454786965631615	1.86748267192264	0.07277600636992	0.146792384721186	FALSE
ENSMUSG00000003559	0.373416355968668	4.24098879702158	0.0137115956334066	0.03891136145667	TRUE
ENSMUSG00000064105	0.947036375928777	6.23682359394339	1.6328511491083e-15	5.16993100282321e-14	TRUE
ENSMUSG00000025041	0.109363730396683	5.56107223043278	0.326945456708538	0.460108244648832	FALSE
ENSMUSG00000034336	0.546196537093389	3.40249189713868	0.0011415183452385	0.00500388609664534	TRUE
ENSMUSG00000025050	-0.475568391849839	6.43645836267555	0.000209761324492447	0.00117524513698093	TRUE
ENSMUSG00000025049	-0.0948057264796467	5.40131299350133	0.539032212926079	0.661830774973498	FALSE
ENSMUSG00000071528	-0.872232614989286	1.25295687074936	0.0127418340876086	0.0365901581721504	TRUE
ENSMUSG00000025047	0.150428952199626	8.02253676500957	0.221343686025399	0.343595430352196	FALSE
ENSMUSG00000033033	-0.30058063582562	3.37209556430724	0.0619011677268572	0.129772354987268	FALSE
ENSMUSG00000006435	0.0706447831794212	3.57538515506125	0.746742556621744	0.831004393914096	FALSE
ENSMUSG00000053617	0.252205919315385	6.45501621418147	0.0689461911538577	0.141033766240574	FALSE
ENSMUSG00000042694	-0.274422653741701	4.66092945250715	0.0309762986710389	0.0751593767472152	FALSE
ENSMUSG00000025060	-0.060853959498938	7.07536063858951	0.66721011053466	0.768583976062818	FALSE
ENSMUSG00000025064	0.504977121438303	2.18603639937141	0.0302656555402302	0.073800066704239	FALSE
ENSMUSG00000025066	-0.413080654221335	6.98411855259946	0.00618584839052797	0.0203158463277727	TRUE
ENSMUSG00000044948	-0.0624558324047045	2.94373295650954	0.645350112316183	0.750768044965681	FALSE
ENSMUSG00000025068	-0.691254966426991	6.05486639108657	8.86848854878401e-09	1.34922808065553e-07	TRUE
ENSMUSG00000062083	-0.56201778616333	5.19032712847254	1.66990127129747e-05	0.000129032372408901	TRUE
ENSMUSG00000025027	-0.37889590509073	7.4440942634664	0.00204182026584448	0.00811882107443459	TRUE
ENSMUSG00000025026	-0.348943988257698	6.05249028504384	0.00551320771367423	0.018486806827058	TRUE
ENSMUSG00000025025	-0.0497262521495577	4.7310844380937	0.683647682594938	0.781945871575161	FALSE
ENSMUSG00000025024	0.291018661647274	5.83254644297781	0.050695165076932	0.110811484141112	FALSE
ENSMUSG00000034765	1.05310326977446	3.51855779157768	1.71597198592359e-11	3.66056259978545e-10	TRUE
ENSMUSG00000071497	-0.0368961897269651	2.23648210151778	0.826193469152812	0.888473258647463	FALSE
ENSMUSG00000024974	-0.0688461094519897	8.39071218643281	0.596971514491366	0.711795266008697	FALSE
ENSMUSG00000043639	1.11939306067806	4.26462302843265	7.21060489959464e-12	1.61597536885206e-10	TRUE
ENSMUSG00000024975	-0.137376907009591	4.14061764757026	0.299441735412879	0.430171552975231	FALSE
ENSMUSG00000084957	0.0262720425261313	3.33817220405958	0.815873869257517	0.881793345595135	FALSE
ENSMUSG00000024976	-0.0702620509424947	6.08674226282521	0.545167130381742	0.666860122623486	FALSE
ENSMUSG00000024978	0.322544300121255	4.88766961771644	0.0152842259147788	0.0424731313659431	TRUE
ENSMUSG00000024981	0.226173521519361	3.80314251797056	0.115373926878991	0.20907624422419	FALSE
ENSMUSG00000024982	-0.0182989817941427	5.51341367947793	0.852360998718895	0.906256125717837	FALSE
ENSMUSG00000024983	-0.146791519192062	3.93009342307827	0.395831377312093	0.52980626086453	FALSE
ENSMUSG00000024985	1.14115381507778	3.81096870034623	4.34544531074456e-05	0.000301808532249792	TRUE
ENSMUSG00000025076	-0.25285816964123	3.27050717472703	0.126157333606659	0.223892190813626	FALSE
ENSMUSG00000025077	-0.113871021162566	4.96835397668292	0.354254507107094	0.488862176515067	FALSE
ENSMUSG00000025078	-0.0149706751018087	5.52802363351873	0.892654686825699	0.932683682095458	FALSE
ENSMUSG00000035173	0.299300178273749	5.8831517082231	0.0193072905350023	0.0515236125427081	FALSE
ENSMUSG00000025083	-0.454002226681125	2.3589697859372	0.0459265250746594	0.102375239570935	FALSE
